	velocity:	0.0	 +/- 	0.0
	tem_depth:	1.0	 +/- 	0.0
	iod_depth:	0.9660158304801096	 +/- 	0.033085999588951615
	lsf_fwhm:	2.000300218621918	 +/- 	0.09968532285404726
	wave_intercept:	5537.746302030924	 +/- 	350.2336175039574
	wave_slope:	0.023572281165655462	 +/- 	0.0022397632865196727
	cont_intercept:	126145.95533115708	 +/- 	33568.09867163375
	cont_slope:	-11.124903646823562	 +/- 	72.73831822523583

	velocity:	0.0	 +/- 	0.0
	tem_depth:	1.0	 +/- 	0.0
	iod_depth:	0.9660158304801096	 +/- 	0.033085999588951615
	lsf_fwhm:	2.000300218621918	 +/- 	0.09968532285404726
	wave_intercept:	5537.746302030924	 +/- 	350.2336175039574
	wave_slope:	0.023572281165655462	 +/- 	0.0022397632865196727
	cont_intercept:	126145.95533115708	 +/- 	33568.09867163375
	cont_slope:	-11.124903646823562	 +/- 	72.73831822523583

